Kids_First_Biospecimen_ID	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS91	SBS92	SBS93	SBS94	SBS95
TARGET-10-PASZEW-09A-01D	0.4131993891623056	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0879646729332689	0.06556358261922389	0.11109639290971988	0	0.07469958928799851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13829883464231796	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATALJ-09A-01D	0	0	0	0	0	0.21354389890915018	0	0	0	0	0	0	0	0.08294229553453886	0	0	0	0	0	0	0	0	0	0	0.1037283513969225	0	0	0	0	0	0	0	0	0	0	0	0.1347268491387971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37274942273262524	0	0	0	0	0	0	0	0
TARGET-50-PAJLKC-01A-01D	0	0	0.2660293205567749	0	0	0.15600316882124637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06619942673738692	0.2718793507872807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17793509949303896	0	0	0	0	0	0	0	0
TARGET-10-PARGFL-09A-01D	0	0	0	0	0	0.289253868179956	0	0	0	0	0	0	0.07209330597311188	0	0	0	0.09373281470834509	0	0	0	0.10219668080365635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31961474345046076	0	0	0	0	0	0	0	0
TARGET-40-0A4I4M-01A-01D	0	0	0.09154347806688713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6677601742378958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08047356045184642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASYSJ-09A-01D	0	0	0.12323966562923455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5999854170688856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11026198237671488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070372932377117	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PAUBRD-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80886950038712635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14298168842223002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASVIN-09A-01D	0	0	0.06368956216247723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6956226226850675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1462317300416322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PARNJB-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832347661832201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1424422782376386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PARMMV-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6568068138252364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19551496222524276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PANSEN-01A-01D	0	0	0.08657281385280946	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1357028165129492	0	0	0	0	0	0	0	0.10810424629525596	0	0	0	0	0	0	0	0.0880184053839017	0	0	0	0.3223103628132229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07399391639748877	0.0696366769302	0	0	0	0	0	0	0	0
TARGET-40-PAPKWD-01A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43046570537322065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5407190206389499	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PAMTCM-01A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0632926552666221	0	0	0	0.5551795979461828	0	0.08442625019326291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17821708727752875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASXUU-09A-01D	0.15393035246274295	0	0	0	0.3960633145306131	0	0	0	0	0	0	0.14710676704348669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09422414550760981	0	0	0	0	0	0	0	0	0	0	0	0	0.09432479619247665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PATPBS-01A-01D	0	0.07883154218286877	0.5686864134365177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983912532773081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASJJR-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06545435626094913	0	0	0	0	0.7416251504010198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19292049333803096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATCKV-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7186813867004799	0	0.08177363555849869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15000005920427323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PATAWV-01A-01D	0	0	0	0	0.06095501353382421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09432415694945474	0	0	0	0	0	0	0	0	0	0	0	0.3489811137287084	0	0	0	0	0.07144857578580029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08368594992911592	0.26042996327536555	0	0	0	0	0	0	0	0
TARGET-10-PARLST-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8655489762742447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13445102372575538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATMAF-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8395769845835852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14429929841373804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-50-PAKKNS-01A-01D	0	0	0.0914378054758489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1253459941852989	0	0.14209456486127472	0	0	0	0	0	0.22852556091947315	0	0	0	0.0791525952070613	0.0624022703900502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07641843033315351	0	0.10632872247416728	0	0	0	0	0	0	0	0
TARGET-40-0A4HY5-01A-01D	0	0.0724487361585954	0.37025573244773813	0	0.15465318971322664	0	0	0	0	0	0	0	0	0.0749731078219704	0	0	0.09853673598200578	0	0	0	0	0	0	0	0	0	0.12866595213072674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PAPSPN-03A-01D	0.0995648572549565	0	0.12189970468812	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09960847457798626	0	0	0	0.17910236773991756	0	0	0	0	0	0	0	0	0	0	0	0.34875280475415366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09684437636743827	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASKAD-09A-01D	0	0	0.18674245639324188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43935000415358666	0	0.09380851686485261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11595248910823051	0.07020553060171479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PAMHYN-01A-01D	0.11285094263175748	0	0.36273311115285856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24604266510633427	0	0	0	0	0	0	0	0	0	0	0	0	0.1034328867543279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09478085500376315	0	0	0	0	0	0	0	0	0
TARGET-10-PATWNL-09A-01D	0.09398617343442066	0.13136126580566998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11128512961952367	0	0	0	0.07108160750396036	0	0.07906553086016595	0	0	0	0	0.13668288830273753	0	0	0	0	0	0.16205658851253127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATEAK-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7977460274050356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16587935067733725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASFXA-03A-01D	0.11475940230841779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11945929563131795	0	0	0	0	0	0	0.07140924074336524	0	0	0	0	0.40600846145236047	0	0	0	0	0.06548579423100907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13706399181976978	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASKIC-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8088939318537459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16663617213623255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASXLT-09A-01D	0	0	0	0	0	0.28836087926541454	0	0	0	0	0	0	0.06687874673224718	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2422063391778001	0	0	0	0	0	0	0	0	0	0.0858559717120681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16514865585062127	0	0	0	0	0	0	0	0
TARGET-40-PAMJXS-01A-01D	0.10351155603490268	0.1115087636073671	0.4544905145043526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1315048640442486	0	0	0	0	0	0.08079391560269711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATGWP-09A-01D	0	0	0	0	0	0.274759286300199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0624208458850045	0	0	0	0	0	0	0	0	0	0	0	0.12922734805232422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4686466779502926	0	0	0	0	0	0	0	0
TARGET-10-PATBDK-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67950633013721	0	0.0913138818419567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14677804776928396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATRAB-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7040999439300877	0	0.16481580056363268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1310842555062796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PARWMF-09A-01D	0	0	0	0	0	0.16826428400027052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4611335409855341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16693432063304736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PATJVI-01A-01D	0	0.11644286095276035	0.06868363281193228	0	0.2600074017763275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1581778834685836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06560185705116903	0.0626637156883339	0	0	0	0	0	0	0	0
TARGET-40-PAMHLF-01A-02D	0	0.07514199484285725	0	0	0.069784624226514	0	0	0	0	0	0	0	0	0	0	0	0.1456847685113363	0	0.11940400590757011	0	0	0	0	0	0.21456474286519028	0	0	0	0	0	0	0	0.07836034373601317	0	0	0	0	0	0.13462577401530557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08118415691542694	0	0	0	0	0	0	0	0	0
TARGET-10-PARMWH-09A-01D	0.13619246137944174	0	0.07005136471337842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40342730847357017	0	0.06427551119543644	0	0	0	0	0	0	0	0	0	0	0.09649311961174672	0	0	0	0.08247886825442506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10146472259251539	0	0	0	0	0	0	0	0	0	0	0
TARGET-50-PAJNGH-02A-01D	0	0	0.11140539921144411	0	0	0	0	0	0	0	0	0.14010680604270018	0	0	0	0	0	0	0	0	0	0	0	0	0.2411970685313334	0	0	0.09082281380261538	0	0	0	0	0.3149010433317041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PAPZNK-03A-01D	0.11193261755133203	0	0	0	0	0	0	0	0	0	0	0.17247338038130805	0	0	0	0	0	0	0	0	0.1867104002715454	0	0	0	0.07813996681914909	0	0	0	0	0	0	0	0.20633698392048933	0	0	0	0.21576745003400472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATRXL-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6361839621006818	0	0.07132537686617253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18563030579683704	0.08362221591115584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASXLZ-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7546490514968218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19998524340307905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-50-PAJNNC-01A-01D	0.12358249923703037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6321562537855672	0	0	0	0	0	0	0	0	0	0	0	0	0.18497825675998536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PASKZZ-01A-01D	0.06699708641337489	0	0	0	0.19859797672233237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2789637800348862	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14666992567312565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2546488568190299	0	0	0	0	0	0	0	0
TARGET-10-PANTSM-04A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11132433638572448	0	0	0	0	0	0	0	0	0	0	0	0.1909169714094204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6625344573067056	0	0	0	0	0	0	0	0
TARGET-10-PAPLDL-03A-01D	0	0.09403620562059559	0	0	0	0	0	0	0	0	0	0	0	0.10453777474042801	0	0	0.21438543502959978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10616890765556056	0	0	0	0.2522105769416437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20177036465315287	0	0	0	0	0	0	0	0
TARGET-10-PARNXJ-09A-01D	0.2934143167960154	0	0	0	0	0	0	0	0	0	0	0	0.11372536211625195	0.1577780897883082	0	0	0	0	0	0	0.24147365420314784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19360854914046832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATLRZ-09A-01D	0	0	0.0636339784063358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5941386608553552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15153366582214606	0.14761675187253792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-0A4HMC-01A-01D	0	0	0.22799732489617383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12358932061545964	0	0	0	0	0	0.14810104322963247	0.08093659561752439	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09180937445183755	0.1666542261013544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATWHB-09A-01D	0.08915958818660519	0	0	0	0	0.38415992614047767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06382266389968043	0	0	0	0	0	0	0	0	0	0	0	0.12269693987841224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25828365792809055	0	0	0	0	0	0	0	0
TARGET-50-PAJNVE-01A-01D	0	0	0.11867939555613914	0	0	0.15480717624455273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4800818858869993	0	0	0	0	0.06589824793198633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1095508195911747	0	0	0	0	0	0	0	0
TARGET-10-PASLZM-03A-01D	0	0	0.16687915698008599	0	0	0.10398487855222721	0	0	0	0	0	0.1369051570110873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5157697725895786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATWJU-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7184440356707922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19280384130611833	0.06310396430165177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATVDA-03A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7644927509453927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18720986560287395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PARWDM-09B-01D	0	0	0.1583643667318579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07646848759436785	0	0	0	0.5324122249366604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08060434329936003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-PATUXZ-01A-01D	0	0.06572318927398743	0.577975054332608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22279437959146436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PARHBI-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.834532484396626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14450149179367708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PATDBU-09A-01D	0.19248262721892903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3968141791211827	0	0	0	0	0	0	0	0	0	0	0	0.06901125015929081	0	0	0	0.09085556307723769	0.11927107468865378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13156528432343334	0	0	0	0	0	0	0	0
TARGET-10-PASNEH-09A-01D	0	0	0.10436328591552572	0	0	0.07476989554976696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5931255642788974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17890770978231973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASFKA-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7172197389439338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20174086321511478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-50-PAJNGH-01A-01D	0	0	0.1496902504720913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19227648276025897	0	0	0	0	0	0	0	0.2568592389711718	0	0	0	0.22158372810253382	0.07148163700079037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-40-0A4I6O-01A-01D	0	0	0	0	0	0.12854039023144187	0	0	0	0	0	0	0	0	0	0	0.11177152674894338	0	0	0	0.3466715827252217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07819950142436792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23285321087028027	0	0.08248222539160759	0	0	0	0	0	0	0	0	0
TARGET-10-PARJPL-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13102451683753347	0	0	0	0.4543503873962935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23382694258842918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARGET-10-PASYAJ-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29211367298528906	0	0	0	0	0	0	0.4407553265585954	0	0	0	0	0	0	0	0	0	0.16338364024673707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08049075024136508	0	0	0	0	0
TARGET-10-PATRGV-09A-01D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8638784732207186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13612152677928144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
