Hugo_Symbol	Kids_First_Biospecimen_ID_rna	expr_zscore
SLX4	BS_VNK9XYV9	-0.623685605578023
DYNC2H1	BS_VNK9XYV9	0.3045333562831002
CHEK2	BS_VNK9XYV9	-0.082117484205203
TDRD9	BS_VNK9XYV9	2.348410023032554
BUB1B	BS_VNK9XYV9	-0.5018157947472186
FANCC	BS_VNK9XYV9	-0.2616466445057379
RAD51D	BS_VNK9XYV9	-0.8720397979927985
ERCC4	BS_VNK9XYV9	-0.5593017499825648
FANCD2	BS_VNK9XYV9	-0.5469290802027993
FANCA	BS_VNK9XYV9	-0.9510519719107411
BRCA1	BS_VNK9XYV9	-0.42768085567480635
ERBB4	BS_VNK9XYV9	-1.0094919290140683
FANCM	BS_VNK9XYV9	-0.4198856976072687
CDKN2A	BS_VNK9XYV9	0.4763141053616226
BLM	BS_VNK9XYV9	-1.0314223695929916
PIK3C2G	BS_VNK9XYV9	-0.31204539550621835
ROS1	BS_VNK9XYV9	-0.1700600243929896
SLCO1B3	BS_VNK9XYV9	-0.13504162764143654
BRIP1	BS_VNK9XYV9	-0.5841128725928095
BRCA2	BS_VNK9XYV9	-0.7569471905697085
ABCB11	BS_VNK9XYV9	-0.24233806986356254
MPL	BS_VNK9XYV9	0.6186044082986069
TERT	BS_VNK9XYV9	-0.2891715875964983
RMRP	BS_VNK9XYV9	0.29924139049116244
PRSS1	BS_4W68NV3M	-0.19051178210370137
CTNNA1	BS_4W68NV3M	-0.7761177127824254
SDHA	BS_4W68NV3M	-0.039381159267431874
FH	BS_4W68NV3M	0.1031767476704942
BAP1	BS_4W68NV3M	0.4893784455929342
GJB2	BS_4W68NV3M	-0.3541616288301749
AKT1	BS_4W68NV3M	0.8053897582015772
PTPN11	BS_4W68NV3M	-0.3427694887990666
SMARCB1	BS_4W68NV3M	1.9602202240632063
PIK3R1	BS_4W68NV3M	-0.8824386035046862
DDX41	BS_4W68NV3M	0.9358670284646212
TSC2	BS_4W68NV3M	1.2028273103824674
ERCC3	BS_4W68NV3M	0.9408418142574083
EPCAM	BS_4W68NV3M	-0.12401178303779975
LZTR1	BS_4W68NV3M	1.4054258629347574
XPC	BS_4W68NV3M	0.4193888972873506
ASXL1	BS_4W68NV3M	1.1225225994482066
EXT2	BS_4W68NV3M	-1.491252675110942
PTEN	BS_4W68NV3M	0.3651535016913705
KDM6B	BS_4W68NV3M	2.474013799882205
COL7A1	BS_4W68NV3M	0.8767393113905736
SMARCE1	BS_4W68NV3M	1.4940929708421713
CREBBP	BS_4W68NV3M	0.5757653787083084
WAS	BS_4W68NV3M	-1.3861261848387256
EDNRB	BS_4W68NV3M	-1.3899099020771706
GAB2	BS_4W68NV3M	-0.09256121924527402
TSC1	BS_4W68NV3M	1.9750707456563639
GBA	BS_4W68NV3M	-1.2752137741236282
NBN	BS_4W68NV3M	-0.6979449926612508
SOS1	BS_4W68NV3M	0.3313355166305459
PRF1	BS_4W68NV3M	-0.5961575523126194
TP53	BS_4W68NV3M	0.10114809413456086
SOS2	BS_4W68NV3M	0.20755322616452895
VHL	BS_4W68NV3M	0.9241385513663769
KMT2C	BS_4W68NV3M	1.6894760216657025
POLE	BS_4W68NV3M	1.926231521461772
FAH	BS_4W68NV3M	-1.6242017064907148
MUTYH	BS_4W68NV3M	1.4307238777110332
RAD50	BS_4W68NV3M	-0.3625311089713017
NF2	BS_4W68NV3M	0.5331235193641085
NTHL1	BS_4W68NV3M	-0.2847217704665138
HMBS	BS_4W68NV3M	-0.6688234711221058
BRAF	BS_4W68NV3M	1.3193152967918718
DDX11	BS_4W68NV3M	0.8388983737454956
ERCC2	BS_4W68NV3M	1.481064416173655
PIK3C2B	BS_4W68NV3M	-0.8537306482211294
FANCG	BS_4W68NV3M	1.4083719858348263
MSH6	BS_4W68NV3M	0.5932674148843099
MN1	BS_4W68NV3M	-1.315044333566287
APC	BS_4W68NV3M	-0.41408172761477813
MSH2	BS_4W68NV3M	1.091668720357638
PTCH2	BS_4W68NV3M	1.1375106140289046
SUFU	BS_4W68NV3M	1.6210623921703549
NF1	BS_4W68NV3M	0.6379222061742532
PPM1D	BS_4W68NV3M	2.7931248514786504
PMS2	BS_4W68NV3M	0.9030360363731812
RECQL4	BS_4W68NV3M	1.5292857701688627
POLH	BS_4W68NV3M	0.43053482515540087
LYST	BS_4W68NV3M	-0.1074078690065023
ATM	BS_4W68NV3M	-0.7170277283737004
WRN	BS_4W68NV3M	-0.6706265922859633
PTCH1	BS_4W68NV3M	0.15524797752873368
EPHA7	BS_4W68NV3M	-0.45272489755444467
EZH2	BS_4W68NV3M	2.5801372878619664
MSH3	BS_4W68NV3M	0.4309714903780845
FANCI	BS_4W68NV3M	0.4024716070609465
SLX4	BS_4W68NV3M	0.7444819152944253
DYNC2H1	BS_4W68NV3M	-0.8538497264948107
CHEK2	BS_4W68NV3M	0.19924292293513698
TDRD9	BS_4W68NV3M	0.5004459314691639
BUB1B	BS_4W68NV3M	0.5522408130751741
FANCC	BS_4W68NV3M	1.2595588376083746
RAD51D	BS_4W68NV3M	1.9960350253382086
ERCC4	BS_4W68NV3M	-0.46084979263441295
FANCD2	BS_4W68NV3M	0.854520215926592
FANCA	BS_4W68NV3M	1.5045730408701203
BRCA1	BS_4W68NV3M	1.8892841755915146
ERBB4	BS_4W68NV3M	2.0307005881773277
FANCM	BS_4W68NV3M	0.7004516275262413
CDKN2A	BS_4W68NV3M	-0.7385562644593932
BLM	BS_4W68NV3M	-0.659201349791676
PIK3C2G	BS_4W68NV3M	-0.3607174629120315
ROS1	BS_4W68NV3M	-0.1700600243929896
SLCO1B3	BS_4W68NV3M	-0.13504162764143654
BRIP1	BS_4W68NV3M	1.6864586752135597
BRCA2	BS_4W68NV3M	0.9733808236630215
ABCB11	BS_4W68NV3M	-0.2788658009071395
MPL	BS_4W68NV3M	-0.20797408760847944
TERT	BS_4W68NV3M	5.202225496811845
RMRP	BS_4W68NV3M	0.08766568402364834
PRSS1	BS_MMNRZ1EQ	-0.19051178210370137
CTNNA1	BS_MMNRZ1EQ	-1.1059286520303593
SDHA	BS_MMNRZ1EQ	-0.7131144916806081
FH	BS_MMNRZ1EQ	-0.5561634822393453
BAP1	BS_MMNRZ1EQ	-0.9448653307821435
GJB2	BS_MMNRZ1EQ	-0.38029207307565627
AKT1	BS_MMNRZ1EQ	-1.2778709665430252
PTPN11	BS_MMNRZ1EQ	-1.9495025058590165
SMARCB1	BS_MMNRZ1EQ	-3.9151440269489677
PIK3R1	BS_MMNRZ1EQ	-2.3926887279657785
DDX41	BS_MMNRZ1EQ	-0.3647069562368441
TSC2	BS_MMNRZ1EQ	-0.7212561634817657
ERCC3	BS_MMNRZ1EQ	-0.35654029554463146
EPCAM	BS_MMNRZ1EQ	1.0532329138618655
LZTR1	BS_MMNRZ1EQ	-1.456703392812336
XPC	BS_MMNRZ1EQ	-0.3423925056534677
ASXL1	BS_MMNRZ1EQ	-0.0034412557586634093
EXT2	BS_MMNRZ1EQ	-0.921930418952706
PTEN	BS_MMNRZ1EQ	-0.8747918936644186
KDM6B	BS_MMNRZ1EQ	-0.30057365735298636
COL7A1	BS_MMNRZ1EQ	-0.6612239861396008
SMARCE1	BS_MMNRZ1EQ	0.10840303567412363
CREBBP	BS_MMNRZ1EQ	-0.28323336111273983
WAS	BS_MMNRZ1EQ	-0.6685544158317777
EDNRB	BS_MMNRZ1EQ	-1.3637334013402673
GAB2	BS_MMNRZ1EQ	-1.19571755336706
TSC1	BS_MMNRZ1EQ	-0.8361625432177731
GBA	BS_MMNRZ1EQ	-1.7904110536155557
NBN	BS_MMNRZ1EQ	-0.0017815293845918265
SOS1	BS_MMNRZ1EQ	-0.42885973792631776
PRF1	BS_MMNRZ1EQ	0.9164649335647265
TP53	BS_MMNRZ1EQ	0.6753983012471051
SOS2	BS_MMNRZ1EQ	-1.1568737089017218
VHL	BS_MMNRZ1EQ	-0.07107564698647494
KMT2C	BS_MMNRZ1EQ	-1.7330446159972837
POLE	BS_MMNRZ1EQ	1.1244811868283906
FAH	BS_MMNRZ1EQ	-1.003547945091484
MUTYH	BS_MMNRZ1EQ	-0.6585867066029045
RAD50	BS_MMNRZ1EQ	0.05166398405842385
NF2	BS_MMNRZ1EQ	-1.3072089618123075
NTHL1	BS_MMNRZ1EQ	-0.712607577994415
HMBS	BS_MMNRZ1EQ	1.1238689458728097
BRAF	BS_MMNRZ1EQ	-1.2038526675417316
DDX11	BS_MMNRZ1EQ	1.114734061314745
ERCC2	BS_MMNRZ1EQ	-0.19972906066847998
PIK3C2B	BS_MMNRZ1EQ	-1.1571159158168003
FANCG	BS_MMNRZ1EQ	0.31648428292180497
MSH6	BS_MMNRZ1EQ	0.8268190239880835
MN1	BS_MMNRZ1EQ	-1.0017347782438129
APC	BS_MMNRZ1EQ	-2.1258069935719925
MSH2	BS_MMNRZ1EQ	0.40922463964731914
PTCH2	BS_MMNRZ1EQ	-0.19361219741946784
SUFU	BS_MMNRZ1EQ	-1.067552678047921
NF1	BS_MMNRZ1EQ	-1.1173745495409235
PPM1D	BS_MMNRZ1EQ	-0.35425445873697453
PMS2	BS_MMNRZ1EQ	-0.9634388199139294
RECQL4	BS_MMNRZ1EQ	1.3634318527423304
POLH	BS_MMNRZ1EQ	0.3501042632595222
LYST	BS_MMNRZ1EQ	-2.0205051213955607
ATM	BS_MMNRZ1EQ	0.07273452031202768
WRN	BS_MMNRZ1EQ	0.6049167736440733
PTCH1	BS_MMNRZ1EQ	-0.3497483786214496
EPHA7	BS_MMNRZ1EQ	2.1670019698695238
EZH2	BS_MMNRZ1EQ	0.9011315032145956
MSH3	BS_MMNRZ1EQ	-0.48312137761688834
FANCI	BS_MMNRZ1EQ	0.9449339057326929
SLX4	BS_MMNRZ1EQ	-0.598983269938896
DYNC2H1	BS_MMNRZ1EQ	-0.17457316666945155
CHEK2	BS_MMNRZ1EQ	0.8820986383339482
TDRD9	BS_MMNRZ1EQ	-0.7411917473631048
BUB1B	BS_MMNRZ1EQ	1.3754763621545139
FANCC	BS_MMNRZ1EQ	0.49444679957011334
RAD51D	BS_MMNRZ1EQ	-0.622578781767153
ERCC4	BS_MMNRZ1EQ	-0.6526981784859405
FANCD2	BS_MMNRZ1EQ	0.947178032381815
FANCA	BS_MMNRZ1EQ	1.531929787995327
BRCA1	BS_MMNRZ1EQ	0.5679797798098807
ERBB4	BS_MMNRZ1EQ	-1.1525352334046624
FANCM	BS_MMNRZ1EQ	0.7948219384291205
CDKN2A	BS_MMNRZ1EQ	-0.8771350872732347
BLM	BS_MMNRZ1EQ	-0.2279778980919995
PIK3C2G	BS_MMNRZ1EQ	-0.12206025701227009
ROS1	BS_MMNRZ1EQ	-0.1700600243929896
SLCO1B3	BS_MMNRZ1EQ	-0.13504162764143654
BRIP1	BS_MMNRZ1EQ	1.1586350512650152
BRCA2	BS_MMNRZ1EQ	0.9149013835195574
ABCB11	BS_MMNRZ1EQ	-0.2788658009071395
MPL	BS_MMNRZ1EQ	-0.4013616528835186
TERT	BS_MMNRZ1EQ	1.9709748651490406
RMRP	BS_MMNRZ1EQ	1.1339017805868055
PRSS1	BS_5PV5N4HQ	-0.19051178210370137
CTNNA1	BS_5PV5N4HQ	0.5800366174507511
SDHA	BS_5PV5N4HQ	0.3620771289352495
FH	BS_5PV5N4HQ	0.18301610221741155
BAP1	BS_5PV5N4HQ	-0.024542175370606024
GJB2	BS_5PV5N4HQ	-0.5017796347539955
AKT1	BS_5PV5N4HQ	0.026672951571422035
PTPN11	BS_5PV5N4HQ	0.7801125691305211
SMARCB1	BS_5PV5N4HQ	0.1992296190204019
PIK3R1	BS_5PV5N4HQ	1.2246007340357712
DDX41	BS_5PV5N4HQ	0.4485379467836525
TSC2	BS_5PV5N4HQ	-0.03306549113680207
ERCC3	BS_5PV5N4HQ	-0.03486770666327549
EPCAM	BS_5PV5N4HQ	-0.04605417387089072
LZTR1	BS_5PV5N4HQ	-0.2060082665808858
XPC	BS_5PV5N4HQ	0.046227869879297036
ASXL1	BS_5PV5N4HQ	-0.2221057619475673
EXT2	BS_5PV5N4HQ	0.35579711095832706
PTEN	BS_5PV5N4HQ	0.11488763533094996
KDM6B	BS_5PV5N4HQ	-0.18297312508770963
COL7A1	BS_5PV5N4HQ	-0.7081589953293791
SMARCE1	BS_5PV5N4HQ	0.18663214437146464
CREBBP	BS_5PV5N4HQ	0.2819343274284544
WAS	BS_5PV5N4HQ	0.40168588455427545
EDNRB	BS_5PV5N4HQ	0.418740593735874
GAB2	BS_5PV5N4HQ	0.837085520914566
TSC1	BS_5PV5N4HQ	0.4116594373296043
GBA	BS_5PV5N4HQ	0.7731018372454804
NBN	BS_5PV5N4HQ	0.17946079258402584
SOS1	BS_5PV5N4HQ	0.49775459023175195
PRF1	BS_5PV5N4HQ	-0.3752663801984635
TP53	BS_5PV5N4HQ	-0.18878611402623147
SOS2	BS_5PV5N4HQ	0.6978589358644136
VHL	BS_5PV5N4HQ	-0.024193567252940175
KMT2C	BS_5PV5N4HQ	0.2785857038957491
POLE	BS_5PV5N4HQ	-0.9910826241356262
FAH	BS_5PV5N4HQ	0.1560557386202723
MUTYH	BS_5PV5N4HQ	-0.28486908770600666
RAD50	BS_5PV5N4HQ	0.4712501305264336
NF2	BS_5PV5N4HQ	0.8168490392122829
NTHL1	BS_5PV5N4HQ	-0.027475924449608703
HMBS	BS_5PV5N4HQ	0.35065456982409554
BRAF	BS_5PV5N4HQ	0.36091332662570436
DDX11	BS_5PV5N4HQ	-1.434482178979315
ERCC2	BS_5PV5N4HQ	0.4678551161749608
PIK3C2B	BS_5PV5N4HQ	0.18475025305290105
FANCG	BS_5PV5N4HQ	-0.7703351074833736
MSH6	BS_5PV5N4HQ	-0.2985774698829577
MN1	BS_5PV5N4HQ	0.38294409471323254
APC	BS_5PV5N4HQ	0.7222308453072325
MSH2	BS_5PV5N4HQ	-0.357241421128227
PTCH2	BS_5PV5N4HQ	-0.58872502628181
SUFU	BS_5PV5N4HQ	0.29216138451524204
NF1	BS_5PV5N4HQ	0.5594035089446255
PPM1D	BS_5PV5N4HQ	-0.24951378897403861
PMS2	BS_5PV5N4HQ	-0.02106733194763028
RECQL4	BS_5PV5N4HQ	-1.074806529277214
POLH	BS_5PV5N4HQ	-0.4586101945167917
LYST	BS_5PV5N4HQ	-0.11467399508622365
ATM	BS_5PV5N4HQ	0.1300973399661421
WRN	BS_5PV5N4HQ	-0.3616283091763332
PTCH1	BS_5PV5N4HQ	0.6264407816753862
EPHA7	BS_5PV5N4HQ	-0.7392778600685789
EZH2	BS_5PV5N4HQ	-0.6340749625187195
MSH3	BS_5PV5N4HQ	-0.2565553519038394
FANCI	BS_5PV5N4HQ	-0.7570308798618104
SLX4	BS_5PV5N4HQ	0.18023138768490687
DYNC2H1	BS_5PV5N4HQ	-0.24039993404426374
CHEK2	BS_5PV5N4HQ	-0.594922648984389
TDRD9	BS_5PV5N4HQ	-0.5581312318563989
BUB1B	BS_5PV5N4HQ	-0.855719659601233
FANCC	BS_5PV5N4HQ	-0.7831221659888118
RAD51D	BS_5PV5N4HQ	0.5300497289664451
ERCC4	BS_5PV5N4HQ	0.5553888974268235
FANCD2	BS_5PV5N4HQ	-0.8913482255361225
FANCA	BS_5PV5N4HQ	-1.1282234259318005
BRCA1	BS_5PV5N4HQ	-0.4351542295096203
ERBB4	BS_5PV5N4HQ	0.6298772714977443
FANCM	BS_5PV5N4HQ	-0.38781134436543985
CDKN2A	BS_5PV5N4HQ	0.29075226377303476
BLM	BS_5PV5N4HQ	1.136558592133881
PIK3C2G	BS_5PV5N4HQ	0.19363007504128443
ROS1	BS_5PV5N4HQ	-0.1700600243929896
SLCO1B3	BS_5PV5N4HQ	-0.13504162764143654
BRIP1	BS_5PV5N4HQ	-0.7422117392160207
BRCA2	BS_5PV5N4HQ	-0.7344244901913494
ABCB11	BS_5PV5N4HQ	-0.2788658009071395
MPL	BS_5PV5N4HQ	-0.4013616528835186
TERT	BS_5PV5N4HQ	-0.3209409614595495
RMRP	BS_5PV5N4HQ	-0.06881765578429394
PRSS1	BS_GV3NZ9QD	1.4769728488422584
CTNNA1	BS_GV3NZ9QD	-0.2077278878996166
SDHA	BS_GV3NZ9QD	-0.8007865532565159
FH	BS_GV3NZ9QD	-0.6037720715167425
BAP1	BS_GV3NZ9QD	-0.5158655694506207
GJB2	BS_GV3NZ9QD	-0.5217957906240667
AKT1	BS_GV3NZ9QD	-0.2752904725655935
PTPN11	BS_GV3NZ9QD	0.024593190883398577
SMARCB1	BS_GV3NZ9QD	-0.037423750406315896
PIK3R1	BS_GV3NZ9QD	0.49217818335519936
DDX41	BS_GV3NZ9QD	0.24140429202970407
TSC2	BS_GV3NZ9QD	-0.922080411977644
ERCC3	BS_GV3NZ9QD	-1.2307462060019108
EPCAM	BS_GV3NZ9QD	-0.5418649600395299
LZTR1	BS_GV3NZ9QD	-0.4407864430380535
XPC	BS_GV3NZ9QD	-0.1931426921790603
ASXL1	BS_GV3NZ9QD	-0.647698058533753
EXT2	BS_GV3NZ9QD	-0.3564369458174294
PTEN	BS_GV3NZ9QD	0.3294803487464034
KDM6B	BS_GV3NZ9QD	-0.5254936544085568
COL7A1	BS_GV3NZ9QD	-0.3539062060656753
SMARCE1	BS_GV3NZ9QD	-0.16846624590624196
CREBBP	BS_GV3NZ9QD	-0.34871726685186744
WAS	BS_GV3NZ9QD	-0.5745225568865174
EDNRB	BS_GV3NZ9QD	1.52963886910314
GAB2	BS_GV3NZ9QD	-0.5522058504244137
TSC1	BS_GV3NZ9QD	-0.9579517818691687
GBA	BS_GV3NZ9QD	-1.0489353306585025
NBN	BS_GV3NZ9QD	0.22758744138335102
SOS1	BS_GV3NZ9QD	-0.310084410025742
PRF1	BS_GV3NZ9QD	-0.6819543094192195
TP53	BS_GV3NZ9QD	-0.3102289108432437
SOS2	BS_GV3NZ9QD	-0.21081570521912407
VHL	BS_GV3NZ9QD	-0.5141965137377487
KMT2C	BS_GV3NZ9QD	-0.26162231767455385
POLE	BS_GV3NZ9QD	-0.7951471963501754
FAH	BS_GV3NZ9QD	0.6124897771027071
MUTYH	BS_GV3NZ9QD	-0.13625312368866124
RAD50	BS_GV3NZ9QD	-0.5538546804543883
NF2	BS_GV3NZ9QD	-0.49079631463961393
NTHL1	BS_GV3NZ9QD	-0.5363583871732828
HMBS	BS_GV3NZ9QD	-0.16587753821742499
BRAF	BS_GV3NZ9QD	-0.7530172861272282
DDX11	BS_GV3NZ9QD	-0.8028136519213083
ERCC2	BS_GV3NZ9QD	-0.34043711297819135
PIK3C2B	BS_GV3NZ9QD	-1.1961023306275973
FANCG	BS_GV3NZ9QD	-0.6763637382670876
MSH6	BS_GV3NZ9QD	-0.6077604218044337
MN1	BS_GV3NZ9QD	-0.020600453790817548
APC	BS_GV3NZ9QD	0.3112427779214974
MSH2	BS_GV3NZ9QD	-0.7101877009146316
PTCH2	BS_GV3NZ9QD	-0.7652219294250351
SUFU	BS_GV3NZ9QD	0.9800872112149119
NF1	BS_GV3NZ9QD	-0.28262599261550925
PPM1D	BS_GV3NZ9QD	-1.0662651011016393
PMS2	BS_GV3NZ9QD	-0.5007033789667172
RECQL4	BS_GV3NZ9QD	-0.562294603730977
POLH	BS_GV3NZ9QD	-1.1192678682436341
LYST	BS_GV3NZ9QD	-1.010867035702095
ATM	BS_GV3NZ9QD	-0.930386569694008
WRN	BS_GV3NZ9QD	-0.6817491225876533
PTCH1	BS_GV3NZ9QD	-0.6883265363180653
EPHA7	BS_GV3NZ9QD	0.2229200720360001
EZH2	BS_GV3NZ9QD	-0.5980863496049339
MSH3	BS_GV3NZ9QD	-0.7097203368452195
FANCI	BS_GV3NZ9QD	-0.8024688740764885
SLX4	BS_GV3NZ9QD	-0.7118911941929388
DYNC2H1	BS_GV3NZ9QD	0.6560391380920474
CHEK2	BS_GV3NZ9QD	-1.0884767631611567
TDRD9	BS_GV3NZ9QD	1.164720028735028
BUB1B	BS_GV3NZ9QD	-0.5328447711888825
FANCC	BS_GV3NZ9QD	-0.48875838771578534
RAD51D	BS_GV3NZ9QD	-1.4798378640709962
ERCC4	BS_GV3NZ9QD	0.019457676161968415
FANCD2	BS_GV3NZ9QD	-0.8285914849655296
FANCA	BS_GV3NZ9QD	-1.010240926315259
BRCA1	BS_GV3NZ9QD	-0.39079477637231047
ERBB4	BS_GV3NZ9QD	0.2487475105030745
FANCM	BS_GV3NZ9QD	-0.9140229188166034
CDKN2A	BS_GV3NZ9QD	-1.4763567467313325
BLM	BS_GV3NZ9QD	-0.9610949510191693
PIK3C2G	BS_GV3NZ9QD	-0.16886924977520112
ROS1	BS_GV3NZ9QD	-0.1700600243929896
SLCO1B3	BS_GV3NZ9QD	-0.13504162764143654
BRIP1	BS_GV3NZ9QD	-0.6703059147428779
BRCA2	BS_GV3NZ9QD	-0.9445813999852993
ABCB11	BS_GV3NZ9QD	5.067172525669942
MPL	BS_GV3NZ9QD	-0.30419847557727536
TERT	BS_GV3NZ9QD	-0.3209409614595495
RMRP	BS_GV3NZ9QD	0.25239978266094526
PRSS1	BS_53M8PP88	-0.19051178210370137
CTNNA1	BS_53M8PP88	0.35905376588372123
SDHA	BS_53M8PP88	-0.12207829948184094
FH	BS_53M8PP88	1.028815101547336
BAP1	BS_53M8PP88	0.4535880728951867
GJB2	BS_53M8PP88	-0.5422044450477778
AKT1	BS_53M8PP88	0.6702251688311324
PTPN11	BS_53M8PP88	-0.27205113312420515
SMARCB1	BS_53M8PP88	0.7343240572381392
PIK3R1	BS_53M8PP88	-0.5661556317640841
DDX41	BS_53M8PP88	1.1431522391358502
TSC2	BS_53M8PP88	0.1057309185435677
ERCC3	BS_53M8PP88	0.08971316521147985
EPCAM	BS_53M8PP88	-0.5053957506139101
LZTR1	BS_53M8PP88	0.19198995845270814
XPC	BS_53M8PP88	0.7631733432692412
ASXL1	BS_53M8PP88	0.33819837554163684
EXT2	BS_53M8PP88	0.5085377522060884
PTEN	BS_53M8PP88	0.1557599990507842
KDM6B	BS_53M8PP88	0.8073887657257721
COL7A1	BS_53M8PP88	-0.9797989666968941
SMARCE1	BS_53M8PP88	1.0752239236741505
CREBBP	BS_53M8PP88	0.7842458340078726
WAS	BS_53M8PP88	-1.1542338071240952
EDNRB	BS_53M8PP88	0.6659582493192818
GAB2	BS_53M8PP88	-1.4266130061269031
TSC1	BS_53M8PP88	-0.7034417749734473
GBA	BS_53M8PP88	0.3663937422275535
NBN	BS_53M8PP88	0.27199276080409973
SOS1	BS_53M8PP88	-0.2547468162068407
PRF1	BS_53M8PP88	-0.7938272933818862
TP53	BS_53M8PP88	1.4757378010483517
SOS2	BS_53M8PP88	-0.11056682121983849
VHL	BS_53M8PP88	0.6005685494757271
KMT2C	BS_53M8PP88	-0.4505807756888045
POLE	BS_53M8PP88	0.039798726031363016
FAH	BS_53M8PP88	0.3051206540528998
MUTYH	BS_53M8PP88	0.8656202349591118
RAD50	BS_53M8PP88	0.18285800803553554
NF2	BS_53M8PP88	0.13206882930886835
NTHL1	BS_53M8PP88	1.1322549905016916
HMBS	BS_53M8PP88	0.1561325107514262
BRAF	BS_53M8PP88	-0.5826648341898212
DDX11	BS_53M8PP88	-0.5373838720943223
ERCC2	BS_53M8PP88	1.2465764448848038
PIK3C2B	BS_53M8PP88	0.050622099011037015
FANCG	BS_53M8PP88	0.47450884271941557
MSH6	BS_53M8PP88	0.8483835513283549
MN1	BS_53M8PP88	0.44333054944072375
APC	BS_53M8PP88	0.02975277497693107
MSH2	BS_53M8PP88	0.478164387805302
PTCH2	BS_53M8PP88	-0.3499792311333213
SUFU	BS_53M8PP88	0.7303853325947349
NF1	BS_53M8PP88	-0.33692451042968086
PPM1D	BS_53M8PP88	-0.3918688532730619
PMS2	BS_53M8PP88	0.4141986714990549
RECQL4	BS_53M8PP88	0.36961110912639195
POLH	BS_53M8PP88	0.3999036615958903
LYST	BS_53M8PP88	-1.1186653925189813
ATM	BS_53M8PP88	-0.5657379022101559
WRN	BS_53M8PP88	-0.1091215711155176
PTCH1	BS_53M8PP88	-0.21213389575066138
EPHA7	BS_53M8PP88	0.31098436256137363
EZH2	BS_53M8PP88	0.41812257851814344
MSH3	BS_53M8PP88	0.19861531464717833
FANCI	BS_53M8PP88	0.4982347963349832
SLX4	BS_53M8PP88	0.14268352200690473
DYNC2H1	BS_53M8PP88	1.5219521936563818
CHEK2	BS_53M8PP88	0.08094062815536096
TDRD9	BS_53M8PP88	0.37740564568444185
BUB1B	BS_53M8PP88	0.5266194892713868
FANCC	BS_53M8PP88	0.7517996540008741
RAD51D	BS_53M8PP88	0.033263138462267944
ERCC4	BS_53M8PP88	0.5272175846661897
FANCD2	BS_53M8PP88	0.319694341642041
FANCA	BS_53M8PP88	-0.28307983763609934
BRCA1	BS_53M8PP88	0.5679797798098807
ERBB4	BS_53M8PP88	0.05897724055698779
FANCM	BS_53M8PP88	-0.5184511494854298
CDKN2A	BS_53M8PP88	-1.5915104418452415
BLM	BS_53M8PP88	-0.8864724524887013
PIK3C2G	BS_53M8PP88	-0.16886924977520112
ROS1	BS_53M8PP88	-0.1700600243929896
SLCO1B3	BS_53M8PP88	-0.13504162764143654
BRIP1	BS_53M8PP88	-0.09674630416120668
BRCA2	BS_53M8PP88	-0.1544935495020243
ABCB11	BS_53M8PP88	0.20213982583184414
MPL	BS_53M8PP88	-0.11267052130174544
TERT	BS_53M8PP88	-0.16516393361883072
RMRP	BS_53M8PP88	0.3105811089871777
PRSS1	BS_GDHH6T5A	-0.19051178210370137
CTNNA1	BS_GDHH6T5A	-2.0158913121032604
SDHA	BS_GDHH6T5A	-3.2690984287914504
FH	BS_GDHH6T5A	-3.075714699697563
BAP1	BS_GDHH6T5A	-2.309495211172203
GJB2	BS_GDHH6T5A	1.382736473700017
AKT1	BS_GDHH6T5A	-1.9320139837468235
PTPN11	BS_GDHH6T5A	-1.8461355841236944
SMARCB1	BS_GDHH6T5A	-1.9952695444314559
PIK3R1	BS_GDHH6T5A	-1.29228545188075
DDX41	BS_GDHH6T5A	-1.6414706031090358
TSC2	BS_GDHH6T5A	-2.3160159747624145
ERCC3	BS_GDHH6T5A	-2.622700258188826
EPCAM	BS_GDHH6T5A	-0.5174383613768737
LZTR1	BS_GDHH6T5A	-1.6104897038701536
XPC	BS_GDHH6T5A	-1.4532143229142127
ASXL1	BS_GDHH6T5A	-1.9518379577789446
EXT2	BS_GDHH6T5A	-2.174189678161569
PTEN	BS_GDHH6T5A	-1.8457546081226364
KDM6B	BS_GDHH6T5A	-0.5814825388746019
COL7A1	BS_GDHH6T5A	-0.2736959646931574
SMARCE1	BS_GDHH6T5A	-1.3230446945422139
CREBBP	BS_GDHH6T5A	-2.113444713099177
WAS	BS_GDHH6T5A	-0.3209388733335043
EDNRB	BS_GDHH6T5A	-0.7781401778560999
GAB2	BS_GDHH6T5A	-0.8672258452722139
TSC1	BS_GDHH6T5A	-2.3706865417382352
GBA	BS_GDHH6T5A	-2.05000346552836
NBN	BS_GDHH6T5A	-1.5861827111496667
SOS1	BS_GDHH6T5A	-2.2585082229708444
PRF1	BS_GDHH6T5A	-0.39450681171044316
TP53	BS_GDHH6T5A	-1.4744246429738461
SOS2	BS_GDHH6T5A	-2.574819821603726
VHL	BS_GDHH6T5A	-2.662979835038899
KMT2C	BS_GDHH6T5A	-2.5157253911277255
POLE	BS_GDHH6T5A	-1.2427251750996828
FAH	BS_GDHH6T5A	-1.210586293321798
MUTYH	BS_GDHH6T5A	-1.921624190855177
RAD50	BS_GDHH6T5A	-2.6516286639016564
NF2	BS_GDHH6T5A	-2.363261961864967
NTHL1	BS_GDHH6T5A	-1.3370831593380692
HMBS	BS_GDHH6T5A	-2.2251339521448603
